poolId,latitude,longitude,poolStatus,sourceVisitId,sourceSurveyId,updatedAt,visitId,visitUserName,visitUserId,visitPoolId,visitDate,visitLocatePool,visitCertainty,visitNavMethod,visitDirections,visitLocationComments,visitCoordSource,visitLatitude,visitLongitude,visitVernalPool,visitPoolType,visitInletType,visitOutletType,visitForestUpland,visitForestCondition,visitHabitatAgriculture,visitHabitatLightDev,visitHabitatHeavyDev,visitHabitatPavedRd,visitHabitatDirtRd,visitHabitatPowerline,visitHabitatOther,visitHabitatComment,visitMaxDepth,visitWaterLevelObs,visitHydroPeriod,visitMaxWidth,visitMaxLength,visitPoolTrees,visitPoolShrubs,visitPoolEmergents,visitPoolFloatingVeg,visitSubstrate,visitDisturbDumping,visitDisturbSiltation,visitDisturbVehicleRuts,visitDisturbRunoff,visitDisturbDitching,visitDisturbOther,visitWoodFrogAdults,visitWoodFrogLarvae,visitWoodFrogEgg,visitWoodFrogEggHow,visitSpsAdults,visitSpsLarvae,visitSpsEgg,visitSpsEggHow,visitJesaAdults,visitJesaLarvae,visitJesaEgg,visitJesaEggHow,visitBssaAdults,visitBssaLarvae,visitBssaEgg,visitBssaEggHow,visitFairyShrimp,visitFingerNailClams,visitSpeciesOther1,visitSpeciesOther2,visitSpeciesComments,visitFish,visitFishCount,visitFishSizeSmall,visitFishSizeMedium,visitFishSizeLarge,visitPoolPhoto,createdAt,updatedAt,visitPoolMapped,visitUserIsLandowner,visitLandownerPermission,visitLandowner,visitTownId,visitFishSize,visitWoodFrogPhoto,visitWoodFrogNotes,visitSpsPhoto,visitSpsNotes,visitJesaPhoto,visitJesaNotes,visitBssaPhoto,visitBssaNotes,visitFairyShrimpPhoto,visitFairyShrimpNotes,visitFingerNailClamsPhoto,visitFingerNailClamsNotes,visitNavMethodOther,visitPoolTypeOther,visitSubstrateOther,visitSpeciesOtherName,visitSpeciesOtherCount,visitSpeciesOtherPhoto,visitSpeciesOtherNotes,visitLocationUncertainty,visitObserverUserName,visitWoodFrogiNat,visitSpsiNat,visitJesaiNat,visitBssaiNat,visitFairyShrimpiNat,visitFingerNailClamsiNat,visitSpeciesOtheriNat
KWN934,43.632660,-72.578750,Confirmed,713,0,2021-03-24 10:41:49.661715,712,ADMIN-KWN,0,KWN934,2012-02-20,0,,,,"Very nice, large pool",WoodstockVP.shp,43.63264026,-72.57864663,,,,,,,f,f,f,f,f,f,,,,,,,,,,,,,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,207,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
NEW13,43.804260,-72.401300,Confirmed,1079,0,2021-03-24 10:41:49.661715,1079,alisonmarchione,0,NEW13,2015-05-14,0,Certain,GPS,,,,43.80426000,-72.40130000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,t,f,f,f,f,,,6-12 Inches,Less than 50%,Ephemeral,25,50,0,0,10,0,Leaf litter,f,f,f,f,f,,,1,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,135,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1043,43.685220,-73.240583,Confirmed,781,0,2021-03-24 10:41:49.661715,781,michaellewsmith,0,MLS1043,2012-04-18,1,Certain,GPS,Bomoseen SP,,GPS,43.68522000,-73.24058300,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,,< 6 Inches,More than 50%,Ephemeral,40,80,,,,30,Leaf litter,f,f,f,f,f,,,1,,,,0,3,Estimated,,0,,,,0,,,0,0,Green frogs,Peepers,"Dense filamentous algae growth, some duck weed.  Shallow but with peat suggests likely sufficient hydroperiod in most years.  Nice little pool.  Likely more eggs masses than counted, hard to see.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,139,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1819,43.142440,-72.966140,Confirmed,860,0,2021-03-24 10:41:49.661715,860,sfaccio,0,MLS1819,2012-05-17,1,Certain,GPS,GMNF east of LBWA,Nice Pool,GPS,43.14244000,-72.96614000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,,12-24 Inches,Full,Ephemeral,40,55,,,,,Leaf litter,f,f,f,f,f,,,1,,,,0,3,Counted,,0,,,,0,,,0,0,water beetle,Caddisfly larvae,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,166,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS106,44.646370,-72.508243,Confirmed,786,0,2021-03-24 10:41:49.661715,786,michaellewsmith,0,MLS106,2012-04-16,1,Certain,GPS,,,GPS,44.64637000,-72.50824300,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,,6-12 Inches,More than 50%,Ephemeral,60,80,10,5,60,,Leaf litter,f,f,f,f,f,,,0,16,Counted,1,0,,,,0,,,,0,,,0,1,,,"Too early for spotted sallie eggs, but likely breed here.  Small swampy pool.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,64,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1062,43.663859,-73.264595,Confirmed,787,0,2021-03-24 10:41:49.661715,787,michaellewsmith,0,MLS1062,2012-05-10,1,Certain,GPS,,,GPS,43.66385900,-73.26459500,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,12-24 Inches,More than 50%,Ephemeral,40,60,,,5,,Leaf litter,f,f,f,f,f,,,1,,,,0,,,,0,,,,0,,,0,0,Green Frogs,,"A few wood frog tadpoles, otherwise nothing.  Strange year.  Looks like very good habitat.  Sufficient hydroperiod most years.  Nice pool.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,144,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1064,43.661224,-73.250370,Confirmed,789,0,2021-03-24 10:41:49.661715,789,michaellewsmith,0,MLS1064,2012-05-10,1,Certain,GPS,,,GPS,43.66122400,-73.25037000,Yes,Isolated Forest Depression,Ephemeral Inlet,Ephemeral Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,,12-24 Inches,More than 50%,Ephemeral,40,125,,10,10,,Leaf litter,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,"I cant find any indicator species, but visibility is bad.  Looks like a very nice pool up near summit.  Bedrock on one side.  May be spring fed ??  May be semi-permanent.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,144,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1100,43.692869,-73.212393,Confirmed,792,0,2021-03-24 10:41:49.661715,792,michaellewsmith,0,MLS1100,2012-04-19,1,Certain,GPS,Half Moon SP,,GPS,43.69286900,-73.21239300,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,,12-24 Inches,More than 50%,Semi-permanent,50,175,,,20,,Leaf litter,f,f,f,f,f,,,1,,,,0,10,Estimated,,0,,,,0,,,0,0,Eastern newts,Peepers,"Very large and productive pool.  Cant get good egg counts due to algae/leaves reducing visibility.  But likely 100+ sallie egg masses here. One of the nicest pools in area. Sufficient hydroperiod. ",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,245,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS127,44.713210,-71.645680,Confirmed,811,0,2021-03-24 10:41:49.661715,811,michaellewsmith,0,MLS127,2011-05-24,1,Certain,GPS,,,GPS,44.71321000,-71.64568000,Yes,Isolated Forest Depression,Ephemeral Inlet,No Outlet,Mixed,Minor logging,f,f,f,f,f,f,,,6-12 Inches,More than 50%,Ephemeral,30,60,,,40,,Mud,f,f,f,f,f,,,1,,,,0,30,Estimated,,0,,,,0,,,0,0,,,"A boreal VP.  Sphagnum moss around edges.  Scirpus (bulrush) plants common.  Resemebles a small wetland, but lots of use by phibs.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,36,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1101,43.700163,-73.199838,Confirmed,793,0,2021-03-24 10:41:49.661715,793,michaellewsmith,0,MLS1101,2012-04-15,1,Certain,GPS,Bomoseen SP,,GPS,43.70016300,-73.19983800,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,6-12 Inches,More than 50%,Ephemeral,50,100,,20,60,,Leaf litter,f,f,f,f,f,,,0,6,Estimated,,0,8,Estimated,,0,,,,0,,,0,0,,,"Peaty substrate, mostly vegetated but open water present on south end with phibs.  Likely more eggs but cant see due to algae and leaves on surface.  Likely sufficient hydroperiod in wetter years.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,245,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1111,43.695616,-73.235935,Confirmed,796,0,2021-03-24 10:41:49.661715,796,michaellewsmith,0,MLS1111,2012-04-18,1,Certain,GPS,,,GPS,43.69561600,-73.23593500,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,,6-12 Inches,More than 50%,Ephemeral,40,120,5,5,10,,Leaf litter,f,f,f,f,f,,,1,,,,0,,,,0,,,,0,,,0,0,,,Dense algae and leaves prevents good egg mass counts.  Peaty substrate suggests long hydroperiod.  Should check pool again.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,139,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1115,43.687512,-73.242901,Confirmed,797,0,2021-03-24 10:41:49.661715,797,michaellewsmith,0,MLS1115,2012-04-18,1,Certain,GPS,Bomoseen SP,,GPS,43.68751200,-73.24290100,Yes,Isolated Forest Depression,Ephemeral Inlet,Ephemeral Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,12-24 Inches,More than 50%,Semi-permanent,50,150,,10,5,5,Leaf litter,f,f,f,f,f,,,1,,,,0,15,Estimated,,0,,,,0,,,0,1,,,"More than 15 egg masses.  Peaty, deep peat suggests semi-perm hydroperiod.  Likely many more eggs, cant see because of algae and leaves on surface.  Nice large pool.  Very good habitat.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,139,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1116,43.687068,-73.242493,Confirmed,798,0,2021-03-24 10:41:49.661715,798,michaellewsmith,0,MLS1116,2012-04-18,1,Certain,GPS,Bomoseen SP,,GPS,43.68706800,-73.24249300,Yes,Isolated Forest Depression,Ephemeral Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,6-12 Inches,More than 50%,Semi-permanent,30,160,,,5,,Leaf litter,f,f,f,f,f,,,1,,,,0,10,Estimated,,0,,,,0,,,0,0,Eastern Newts,,Likelyl sufficient hydroperiod .  Very nice pool.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,139,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1117,43.682803,-73.240582,Confirmed,799,0,2021-03-24 10:41:49.661715,799,michaellewsmith,0,MLS1117,2012-04-18,1,Certain,GPS,Bomoseen SP,,GPS,43.68280300,-73.24058170,Yes,Isolated Forest Depression,Ephemeral Inlet,No Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,,< 6 Inches,Less than 50%,Ephemeral,50,80,80,,,,Leaf litter,f,f,f,f,f,,,0,,,,0,2,Counted,,0,,,,0,,,0,0,,,Hummocks and hollows with water.  Likely sufficient hydroperiod only in very wet years.  Marginal habitat.  Better habitat in beaver pond nearby ??,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,139,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1143,43.653346,-73.253950,Confirmed,803,0,2021-03-24 10:41:49.661715,803,michaellewsmith,0,MLS1143,2012-05-10,1,Certain,GPS,,,GPS,43.65334600,-73.25395000,Yes,Isolated Forest Depression,Ephemeral Inlet,Ephemeral Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,6-12 Inches,More than 50%,Ephemeral,40,120,20,30,10,,Leaf litter,f,f,f,f,f,,,1,,,,0,10,Counted,,0,,,,0,,,0,0,Green frogs,,"Nice little pool.  Fairly shallow.  May be sufficient hydroperiod only in wet years.  Lots of vegetation (royal fern, winterberry holly etc.)",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,144,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1144,43.644396,-73.257777,Confirmed,804,0,2021-03-24 10:41:49.661715,804,michaellewsmith,0,MLS1144,2012-05-10,1,Certain,GPS,,,GPS,43.64439600,-73.25777700,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,12-24 Inches,More than 50%,Ephemeral,50,75,,10,5,,Leaf litter,f,f,f,f,f,,,1,,,,0,8,Counted,,0,,,,0,,,0,1,Green Frogs,,Nice little pool.  Deep.  Sufficient hydroperiod most years.  Algae obscures visibility preventing good egg counts.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,144,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1163,43.569959,-73.208480,Confirmed,806,0,2021-03-24 10:41:49.661715,806,sfaccio,0,MLS1163,2015-04-09,1,Certain,GPS,Just E. of Walker Rd,With students from GMC and landowners who brought us to pool.,GPS,43.56995900,-73.20848000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Minor logging,f,t,f,f,f,f,,Pool still frozen but landowners live within 100 m of pool and are familiar with the site.,12-24 Inches,Full,Semi-permanent,30,200,,,,,Leaf litter,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,"Pool still frozen, but landowners know that wood frog and spring peepers use the site for breeding.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,220,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1164,43.570117,-73.205953,Confirmed,807,0,2021-03-24 10:41:49.661715,807,sfaccio,0,MLS1164,2015-04-09,1,Certain,GPS,On ridge ~350 m E. of the end of Walker Rd.,With students from GMC and landowners.,GPS,43.57011740,-73.20595255,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Minor logging,f,t,f,f,f,f,,Very nice ridgetop pool.  Only edges of pool were thawed.,6-12 Inches,Full,Ephemeral,30,350,,5,10,,Leaf litter,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,"Pool still 90% frozen, but given size of pool and location, it would be surprising if wood frogs and spotted salamanders dont use this site.  Landowners said they saw a Jefferson salamander on a rainy night last fall near their house about 100 m W.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,220,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1165,43.570053,-73.204365,Confirmed,808,0,2021-03-24 10:41:49.661715,808,sfaccio,0,MLS1165,2015-04-09,1,Certain,GPS,About 500m east of the end of Walker rd.,With students from GMC and landowners.,GPS,43.57005250,-73.20436500,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Minor logging,f,t,f,f,f,f,,"Some sign pool may have been modified (either enlarged or dug out, possibly for livestock) many years ago.  Old barbed wire fence runs across pool.",6-12 Inches,Full,Ephemeral,25,325,,5,10,,Leaf litter,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,,,"Pool still frozen but wood frog and spotted salamanders are likely, Jeffs possible.  South end of pool seems deepest.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,220,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS128,44.711620,-71.645230,Confirmed,812,0,2021-03-24 10:41:49.661715,812,michaellewsmith,0,MLS128,2011-05-24,1,Certain,GPS,,,,44.71162000,-71.64523000,Yes,Isolated Forest Depression,Ephemeral Inlet,No Outlet,Mixed,Major logging,f,f,f,f,f,f,,,2-3 Feet,Full,Ephemeral,50,100,,20,10,,Leaf litter,f,f,f,f,f,,,1,,,,0,35,Estimated,,0,,,,0,,,0,0,,,20-50 SPSA egg masses.  May be semi-perm. hydroperiod?  Large and deep.  Looks very productive.  Tannic.  Hard to get good egg mass counts.  Nice pool,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,36,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1758,43.821150,-73.001320,Confirmed,846,0,2021-03-24 10:41:49.661715,846,sfaccio,0,MLS1758,2011-06-07,1,Certain,GPS,south of Goshen 4 corners,,GPS,43.82115000,-73.00132000,Yes,Pool associated with larger wetland complex,No Inlet,Ephemeral Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,Large headwater seep with VP habitat,6-12 Inches,More than 50%,Ephemeral,30,150,10,5,20,,Leaf litter,f,f,f,f,f,,,1,,,,1,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,240,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
KWN634,44.042330,-72.160700,Confirmed,490,0,2021-03-24 10:41:49.661715,490,alisonmarchione,0,KWN634,2015-06-07,1,Certain,GPS,Straight through the woods from Cindys Trail and up a sheer rock.,,GPS,44.04233000,-72.16070000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,t,f,f,f,f,,Mainly Conifers,< 6 Inches,Less than 50%,Ephemeral,25,75,,,,,Leaf litter,f,f,f,f,f,,,0,,,,0,4,Counted,,0,,,,0,,,0,0,,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,219,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1314,43.150551,-73.228992,Confirmed,816,0,2021-03-24 10:41:49.661715,816,Kerry,0,MLS1314,2011-06-21,1,Certain,GPS,"Pool located in Sandgate off from Tate Hill Road, a seasonal dirt road. Take Tate Hill rd less than a mile and park. Hike in the right direction(I think north east) up the side of the hill for less than a mile.",Nice easy find. I just noticed that someone had already entered data for this pool. I hope that my data helps.,GPS,43.15055115,-73.22899239,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,f,f,f,t,f,,looks to be a mixed secondary forest with tons of birch and beech trees. some needle trees.,6-12 Inches,More than 50%,,30,30,1,,20,40,Leaf litter,f,f,f,f,f,,0,1,200,Estimated,0,1,100,Estimated,0,1,1,Estimated,0,1,1,Estimated,1,1,,,"Tons of tadpoles and spotted salamander larvae, however I am sorry that I cannot tell the difference in the salamander larvae. I know that there was feathery gills on its  head and they had front and back digits. Wish that I could be better help.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,165,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1557,43.687538,-73.064614,Confirmed,0,0,2021-03-24 10:41:49.661715,828,michaellewsmith,0,MLS1557,2012-04-10,1,Certain,GPS,,Location as mapped,,,,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Coniferous,Undisturbed,f,f,f,f,f,f,,,6-12 Inches,More than 50%,Semi-permanent,70,160,,,,2,Leaf litter,f,f,f,f,f,,,0,,,,0,60,Estimated,,0,,,,0,,,0,1,Green frog tadpoles,"Oligochaete worms, may flies",Duckweed.  Likely a semi-perm pool.  Large and productive.  Very nice.  No sign of wood frog eggs.. very odd.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,249,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1559,43.678797,-73.060693,Confirmed,0,0,2021-03-24 10:41:49.661715,829,michaellewsmith,0,MLS1559,2012-04-10,1,Certain,GPS,,Coordinates as mapped,,,,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,6-12 Inches,More than 50%,Ephemeral,40,100,,50,5,,Leaf litter,f,f,f,f,f,,,0,20,Estimated,,0,,,,0,,,,0,,,0,0,,,"1/2 open water, 1/2 dense winterberry shrubs.  Didnt see any spotteds, but they are likely in the shrubs.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,249,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1609,42.857520,-73.078670,Confirmed,833,0,2021-03-24 10:41:49.661715,833,michaellewsmith,0,MLS1609,2011-07-01,1,Certain,GPS,,GMNF,GPS,42.85752000,-73.07867000,Dont Know,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,,6-12 Inches,More than 50%,Ephemeral,40,100,,,15,,Leaf litter,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,1,0,Water boatmen,Juvenille newts,"Nice looking pool, but lack sign of the indicator species.  Strange.  A little on the shallow side, may be sufficient hydroperiod only in wet years (like this one).",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,184,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS161,44.736230,-71.681240,Confirmed,834,0,2021-03-24 10:41:49.661715,834,michaellewsmith,0,MLS161,2011-05-24,1,Certain,GPS,,,GPS,44.73623000,-71.68124000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,f,f,f,f,f,,,12-24 Inches,Full,Ephemeral,30,60,,,,,Leaf litter,f,f,f,f,f,,,1,,,,0,40,Estimated,,0,,,,0,,,0,0,Caddis flies,Green frogs on margin,Thousands of wood frog tadpoles.  Beautiful pool.  Nice and deep.  Appears to be very productive.  Should be A-ranked.  Pools not common in area.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,36,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS165,44.666010,-71.655090,Confirmed,837,0,2021-03-24 10:41:49.661715,837,DougMorin,0,MLS165,2013-05-08,1,Certain,GPS,On ridge between Maidstone lake road and Paul Stream road.,,GPS,44.66601000,-71.65509000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Minor logging,f,f,f,f,f,f,,Old skid trail runs into pool.,> 4 Feet,More than 50%,Semi-permanent,100,50,10,,80,,Leaf litter,f,f,t,f,f,,,1,50,Estimated,,0,,,,0,,,,0,,,0,0,American Bullfrog (heard),,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,198,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1741,42.864480,-73.073100,Confirmed,842,0,2021-03-24 10:41:49.661715,842,michaellewsmith,0,MLS1741,2011-07-01,1,Certain,GPS,,,GPS,42.86448000,-73.07310000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,,6-12 Inches,More than 50%,Ephemeral,40,80,65,,20,,Leaf litter,f,f,f,f,f,,,1,,Estimated,,0,,,,0,,,,0,,,0,0,Oligochaete worms,Ostracods,A few woodfrod tadpoles that can be seen.  VP habitat with lots of hummocks of Carex trisperma and canopy cover.  Appears to be sufficient hydroperiod.  Resembles a small swamp.  Doesnt appear to be very productive in terms of phib populations.,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,184,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1791,43.476880,-72.928100,Confirmed,852,0,2021-03-24 10:41:49.661715,852,michaellewsmith,0,MLS1791,2011-06-13,1,Certain,GPS,,,GPS,43.47688000,-72.92810000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Mixed,Undisturbed,f,f,f,f,f,f,,,6-12 Inches,More than 50%,Ephemeral,20,100,,,70,,Leaf litter,f,f,f,f,f,,,1,,Estimated,,0,5,Counted,,0,,,,0,,,0,0,Daphnia,Caddis flies,"Nice little pool.  More than 1/2 vegetated, but open water on one end with lots of phibs.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,147,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1818,43.144300,-72.965450,Confirmed,859,0,2021-03-24 10:41:49.661715,859,sfaccio,0,MLS1818,2012-05-17,1,Certain,GPS,GMNF east of LBWA,,GPS,43.14430000,-72.96545000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,Nice pool.,6-12 Inches,Full,Ephemeral,30,70,10,,,,Leaf litter,f,f,f,f,f,,,1,,,,0,50,Estimated,,0,,,,0,,,0,0,Caddisfly larvae,,,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,166,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1822,43.143020,-72.966030,Confirmed,863,0,2021-03-24 10:41:49.661715,863,sfaccio,0,MLS1822,2012-05-17,1,Certain,GPS,GMNF east of LBWA,,GPS,43.14302000,-72.96603000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,"Seepy, shallow pool.",6-12 Inches,Full,Ephemeral,25,45,5,2,25,,Leaf litter,f,f,f,f,f,,,1,,,,0,5,Counted,,0,,,,0,,,0,0,,,"Much of pool too shallow for amphibians, but one deeper pool with breeding.",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,166,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1823,43.148180,-72.962490,Confirmed,864,0,2021-03-24 10:41:49.661715,864,sfaccio,0,MLS1823,2012-05-17,1,Certain,GPS,GMNF east of LBWA,Adjacent to MLS1824,GPS,43.14818000,-72.96249000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Deciduous,Undisturbed,f,f,f,f,f,f,,,12-24 Inches,Full,Ephemeral,30,80,,,,,Leaf litter,f,f,f,f,f,,,1,,,,0,75,Estimated,,0,,,,0,,,0,0,,,Glare from sun limited visibility,f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,166,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
MLS1827,43.141500,-72.951550,Confirmed,868,0,2021-03-24 10:41:49.661715,868,sfaccio,0,MLS1827,2011-05-25,1,Certain,GPS,GMNF off Kendall Farm Rd.,,GPS,43.14150000,-72.95155000,Yes,Isolated Forest Depression,Ephemeral Inlet,No Outlet,Deciduous,Minor logging,f,f,f,f,f,f,,Nice large pool.,12-24 Inches,More than 50%,Ephemeral,35,80,,,,,Leaf litter,f,f,f,f,f,,,1,,,,0,75,Estimated,,0,,,,0,,,0,0,Green Frog adult,daphnia,"~1,000+ wood frog tadpoles present",f,,0,0,0,,2019-06-22 00:16:14.934665,2021-03-18 22:32:48.033599,t,f,f,,166,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
